timestamp,sensor_id,value
2026-08-07 19:39:33,living-motion,ON
2026-08-07 19:39:36,bed-mat,EMPTY
2026-08-07 19:39:39,front-door,OPEN
2026-08-07 19:39:42,bathroom-motion,ON
2026-08-07 19:39:45,bedroom-motion,ON
2026-08-07 19:39:48,bed-mat,OCCUPIED
2026-08-07 19:39:51,living-motion,ON
2026-08-07 19:39:54,bed-mat,EMPTY
2026-08-07 19:39:57,bathroom-motion,ON
2026-08-07 19:40:00,bedroom-motion,ON
2026-08-07 19:40:03,living-temp,20.4
2026-08-07 19:40:06,living-motion,ON
2026-08-07 19:40:09,fridge-door,CLOSE
2026-08-07 19:40:12,front-door,OPEN
2026-08-07 19:40:15,living-motion,ON
2026-08-07 19:40:18,bed-mat,OCCUPIED
2026-08-07 19:40:21,kitchen-motion,ON
2026-08-07 19:40:24,living-motion,ON
2026-08-07 19:40:27,bed-mat,OCCUPIED
2026-08-07 19:40:30,living-temp,19.2
2026-08-07 19:40:33,bedroom-motion,ON
2026-08-07 19:40:36,kitchen-motion,ON
2026-08-07 19:40:39,living-temp,19.5
2026-08-07 19:40:42,bathroom-motion,ON
2026-08-07 19:40:45,bathroom-motion,ON
2026-08-07 19:40:48,front-door,CLOSE
2026-08-07 19:40:51,fridge-door,OPEN
2026-08-07 19:40:54,bed-mat,OCCUPIED
2026-08-07 19:40:57,kitchen-motion,ON
2026-08-07 19:41:00,bed-mat,EMPTY
2026-08-07 19:41:03,bedroom-motion,ON
2026-08-07 19:41:06,bed-mat,EMPTY
2026-08-07 19:41:09,bed-mat,EMPTY
2026-08-07 19:41:12,bathroom-motion,ON
2026-08-07 19:41:15,front-door,CLOSE
2026-08-07 19:41:18,fridge-door,OPEN
2026-08-07 19:41:21,kitchen-motion,ON
2026-08-07 19:41:24,bed-mat,EMPTY
2026-08-07 19:41:27,living-temp,21.0
2026-08-07 19:41:30,bathroom-motion,ON
2026-08-07 19:41:33,front-door,CLOSE
2026-08-07 19:41:36,front-door,CLOSE
2026-08-07 19:41:39,front-door,OPEN
2026-08-07 19:41:42,bedroom-motion,ON
2026-08-07 19:41:45,bedroom-motion,ON
2026-08-07 19:41:48,bed-mat,OCCUPIED
2026-08-07 19:41:51,bathroom-motion,ON
2026-08-07 19:41:54,fridge-door,CLOSE
2026-08-07 19:41:57,bedroom-motion,ON
2026-08-07 19:42:00,living-motion,ON
2026-08-07 19:42:03,fridge-door,OPEN
2026-08-07 19:42:06,bathroom-motion,ON
2026-08-07 19:42:09,front-door,CLOSE
2026-08-07 19:42:12,living-temp,20.5
2026-08-07 19:42:15,living-motion,ON
2026-08-07 19:42:18,bedroom-motion,ON
2026-08-07 19:42:21,living-motion,ON
2026-08-07 19:42:24,fridge-door,OPEN
2026-08-07 19:42:27,living-motion,ON
2026-08-07 19:42:30,living-temp,21.3
2026-08-07 19:42:33,front-door,OPEN
2026-08-07 19:42:36,bed-mat,EMPTY
2026-08-07 19:42:39,kitchen-motion,ON
2026-08-07 19:42:42,bathroom-motion,ON
2026-08-07 19:42:45,living-temp,18.6
2026-08-07 19:42:48,living-motion,ON
2026-08-07 19:42:51,bathroom-motion,ON
2026-08-07 19:42:54,kitchen-motion,ON
2026-08-07 19:42:57,bedroom-motion,ON
2026-08-07 19:43:00,kitchen-motion,ON
2026-08-07 19:43:03,bedroom-motion,ON
2026-08-07 19:43:06,living-motion,ON
2026-08-07 19:43:09,bathroom-motion,ON
2026-08-07 19:43:12,bedroom-motion,ON
2026-08-07 19:43:15,front-door,CLOSE
2026-08-07 19:43:18,living-temp,20.1
2026-08-07 19:43:21,living-temp,20.9
2026-08-07 19:43:24,fridge-door,CLOSE
2026-08-07 19:43:27,bed-mat,OCCUPIED
2026-08-07 19:43:30,bathroom-motion,ON
2026-08-07 19:43:33,living-motion,ON
2026-08-07 19:43:36,living-motion,ON
2026-08-07 19:43:39,front-door,OPEN
2026-08-07 19:43:42,bathroom-motion,ON
2026-08-07 19:43:45,bed-mat,EMPTY
2026-08-07 19:43:48,bathroom-motion,ON
2026-08-07 19:43:51,kitchen-motion,ON
2026-08-07 19:43:54,bedroom-motion,ON
2026-08-07 19:43:57,kitchen-motion,ON
2026-08-07 19:44:00,living-motion,ON
2026-08-07 19:44:03,kitchen-motion,ON
2026-08-07 19:44:07,living-motion,ON
2026-08-07 19:44:10,bedroom-motion,ON
2026-08-07 19:44:13,front-door,OPEN
2026-08-07 19:44:16,living-motion,ON
2026-08-07 19:44:19,bathroom-motion,ON
2026-08-07 19:44:22,living-temp,18.9
2026-08-07 19:44:25,living-temp,18.5
2026-08-07 19:44:28,living-motion,ON
2026-08-07 19:44:31,front-door,OPEN
2026-08-07 19:44:34,kitchen-motion,ON
2026-08-07 19:44:37,bed-mat,OCCUPIED
2026-08-07 19:44:40,living-motion,ON
2026-08-07 19:44:43,fridge-door,OPEN
2026-08-07 19:44:46,kitchen-motion,ON
2026-08-07 19:44:49,front-door,OPEN
2026-08-07 19:44:52,bed-mat,OCCUPIED
2026-08-07 19:44:55,kitchen-motion,ON
2026-08-07 19:44:58,bed-mat,OCCUPIED
2026-08-07 19:45:01,fridge-door,OPEN
2026-08-07 19:45:04,bathroom-motion,ON
2026-08-07 19:45:07,front-door,CLOSE
2026-08-07 19:49:46,fridge-door,OPEN
2026-08-07 19:49:49,kitchen-motion,ON
2026-08-07 19:49:52,living-temp,20.8
2026-08-07 19:59:35,bedroom-motion,ON
2026-08-07 19:59:38,bed-mat,EMPTY
2026-08-07 19:59:41,fridge-door,OPEN
2026-08-07 19:59:44,bedroom-motion,ON
2026-08-07 19:59:47,bathroom-motion,ON
2026-08-07 19:59:50,bedroom-motion,ON
2026-08-07 19:59:53,living-motion,ON
2026-08-07 19:59:56,living-motion,ON
2026-08-07 19:59:59,front-door,CLOSE
2026-08-07 20:00:02,front-door,CLOSE
2026-08-07 20:00:05,living-temp,19.8
2026-08-07 20:00:08,bedroom-motion,ON
2026-08-07 20:00:11,bathroom-motion,ON
2026-08-07 20:00:14,living-temp,21.0
2026-08-07 20:00:17,fridge-door,CLOSE
2026-08-07 20:00:20,bathroom-motion,ON
2026-08-07 20:00:23,fridge-door,OPEN
2026-08-07 20:00:26,living-motion,ON
2026-08-07 20:00:29,fridge-door,CLOSE
2026-08-07 20:00:32,kitchen-motion,ON
2026-08-07 20:00:35,living-temp,21.3
2026-08-07 20:00:38,living-motion,ON
2026-08-07 20:00:41,living-temp,19.6
2026-08-07 20:00:44,front-door,OPEN
2026-08-07 20:00:47,kitchen-motion,ON
2026-08-07 20:00:50,living-temp,20.9
2026-08-07 20:00:53,living-motion,ON
2026-08-07 20:00:56,fridge-door,OPEN
2026-08-07 20:00:59,living-temp,19.6
2026-08-07 20:01:02,front-door,OPEN
2026-08-07 20:01:05,living-temp,19.7
2026-08-07 20:01:08,bed-mat,OCCUPIED
2026-08-07 20:01:11,fridge-door,OPEN
2026-08-07 20:01:14,fridge-door,OPEN
2026-08-07 20:01:17,living-temp,19.6
2026-08-07 20:01:20,front-door,CLOSE
2026-08-07 20:01:23,living-motion,ON
2026-08-07 20:01:26,living-temp,21.1
2026-08-07 20:01:29,bedroom-motion,ON
2026-08-07 20:01:32,bed-mat,OCCUPIED
2026-08-07 20:01:35,bedroom-motion,ON
2026-08-07 20:01:38,bathroom-motion,ON
2026-08-07 20:01:41,bathroom-motion,ON
2026-08-07 20:01:44,kitchen-motion,ON
2026-08-07 20:01:47,bedroom-motion,ON
2026-08-07 20:01:50,living-motion,ON
2026-08-07 20:01:53,living-temp,20.4
2026-08-07 20:01:56,bathroom-motion,ON
2026-08-07 20:01:59,living-temp,19.5
2026-08-07 20:02:02,bedroom-motion,ON
2026-08-07 20:02:05,bedroom-motion,ON
2026-08-07 20:02:08,kitchen-motion,ON
2026-08-07 20:02:11,bed-mat,OCCUPIED
2026-08-07 20:02:14,bedroom-motion,ON
2026-08-07 20:02:17,living-motion,ON
2026-08-07 20:02:20,bathroom-motion,ON
2026-08-07 20:02:23,bathroom-motion,ON
2026-08-07 20:02:26,kitchen-motion,ON
2026-08-07 20:02:29,bathroom-motion,ON
2026-08-07 20:02:32,living-motion,ON
2026-08-07 20:02:35,bedroom-motion,ON
2026-08-07 20:02:38,bed-mat,EMPTY
2026-08-07 20:02:41,front-door,CLOSE
2026-08-07 20:02:44,fridge-door,CLOSE
2026-08-07 20:02:47,living-temp,19.1
2026-08-07 20:02:50,living-motion,ON
2026-08-07 20:02:53,living-motion,ON
2026-08-07 20:02:56,bedroom-motion,ON
2026-08-07 20:02:59,bedroom-motion,ON
2026-08-07 20:03:02,fridge-door,CLOSE
2026-08-07 20:03:05,front-door,CLOSE
2026-08-07 20:03:08,fridge-door,CLOSE
2026-08-07 20:03:11,kitchen-motion,ON
2026-08-07 20:03:14,bed-mat,EMPTY
2026-08-07 20:03:17,fridge-door,CLOSE
2026-08-07 20:03:20,living-temp,21.0
2026-08-07 20:03:23,kitchen-motion,ON
2026-08-07 20:03:26,bathroom-motion,ON
2026-08-07 20:03:29,front-door,CLOSE
2026-08-07 20:03:32,front-door,OPEN
2026-08-07 20:03:35,front-door,OPEN
2026-08-07 20:03:38,kitchen-motion,ON
2026-08-07 20:03:41,living-temp,19.2
2026-08-07 20:03:44,front-door,OPEN
2026-08-07 20:03:47,front-door,OPEN
2026-08-07 20:03:50,living-motion,ON
2026-08-07 20:03:53,kitchen-motion,ON
2026-08-07 20:03:56,bathroom-motion,ON
2026-08-07 20:03:59,kitchen-motion,ON
2026-08-07 20:04:02,bedroom-motion,ON
2026-08-07 20:04:05,living-temp,19.9
2026-08-07 20:04:08,front-door,CLOSE
2026-08-07 20:04:11,bedroom-motion,ON
2026-08-07 20:04:14,fridge-door,CLOSE
2026-08-07 20:04:17,living-motion,ON
2026-08-07 20:04:20,front-door,CLOSE
2026-08-07 20:04:23,kitchen-motion,ON
2026-08-07 20:04:26,kitchen-motion,ON
2026-08-07 20:04:29,fridge-door,CLOSE
2026-08-07 20:04:32,kitchen-motion,ON
2026-08-07 20:04:35,bathroom-motion,ON
2026-08-07 20:04:38,fridge-door,OPEN
2026-08-07 20:04:41,bed-mat,OCCUPIED
2026-08-07 20:04:44,bed-mat,EMPTY
2026-08-07 20:04:47,front-door,OPEN
2026-08-07 20:04:50,bed-mat,EMPTY
2026-08-07 20:04:53,kitchen-motion,ON
2026-08-07 20:04:56,living-motion,ON
2026-08-07 20:04:59,living-temp,19.9
2026-08-07 20:05:02,bedroom-motion,ON
2026-08-07 20:05:05,living-motion,ON
2026-08-07 20:05:08,bathroom-motion,ON
2026-08-07 20:05:11,bed-mat,OCCUPIED
2026-08-07 20:05:14,living-temp,18.8
2026-08-07 20:05:17,kitchen-motion,ON
2026-08-07 20:05:20,fridge-door,OPEN
2026-08-07 20:05:23,bed-mat,EMPTY
2026-08-07 20:05:26,bathroom-motion,ON
2026-08-07 20:05:29,bathroom-motion,ON
2026-08-07 20:05:32,fridge-door,OPEN
2026-08-07 20:05:35,front-door,CLOSE
2026-08-07 20:05:38,kitchen-motion,ON
2026-08-07 20:05:41,living-temp,20.9
2026-08-07 20:05:44,front-door,CLOSE
2026-08-07 20:05:47,living-motion,ON
2026-08-07 20:05:50,front-door,CLOSE
2026-08-07 20:05:53,bed-mat,OCCUPIED
2026-08-07 20:05:56,living-motion,ON
2026-08-07 20:05:59,fridge-door,OPEN
2026-08-07 20:06:02,bathroom-motion,ON
2026-08-07 20:06:05,fridge-door,CLOSE
2026-08-07 20:06:08,bathroom-motion,ON
2026-08-07 20:06:11,front-door,CLOSE
2026-08-07 20:06:14,bed-mat,OCCUPIED
2026-08-07 20:06:17,fridge-door,CLOSE
2026-08-07 20:06:20,fridge-door,OPEN
2026-08-07 20:06:23,bathroom-motion,ON
2026-08-07 20:06:26,bathroom-motion,ON
2026-08-07 20:06:29,bathroom-motion,ON
2026-08-07 20:06:32,bathroom-motion,ON
2026-08-07 20:06:35,bedroom-motion,ON
2026-08-07 20:06:38,bathroom-motion,ON
2026-08-07 20:06:41,bedroom-motion,ON
2026-08-07 20:06:44,bed-mat,OCCUPIED
2026-08-07 20:06:47,fridge-door,CLOSE
2026-08-07 20:06:50,front-door,OPEN
2026-08-07 20:06:53,living-temp,19.4
2026-08-07 20:06:56,front-door,OPEN
2026-08-07 20:06:59,bed-mat,EMPTY
2026-08-07 20:07:02,bedroom-motion,ON
2026-08-07 20:07:05,kitchen-motion,ON
2026-08-07 20:07:08,bathroom-motion,ON
2026-08-07 20:07:11,living-motion,ON
2026-08-07 20:07:14,bedroom-motion,ON
2026-08-07 20:07:17,kitchen-motion,ON
2026-08-07 20:07:20,front-door,CLOSE
2026-08-07 20:07:23,bathroom-motion,ON
2026-08-07 20:07:26,fridge-door,CLOSE
2026-08-07 20:07:29,bedroom-motion,ON
2026-08-07 20:07:32,living-temp,19.0
2026-08-07 20:07:35,living-temp,20.4
2026-08-07 20:07:38,kitchen-motion,ON
2026-08-07 20:07:41,front-door,CLOSE
2026-08-07 20:07:44,bedroom-motion,ON
2026-08-07 20:07:47,kitchen-motion,ON
2026-08-07 20:07:50,living-temp,19.8
2026-08-07 20:07:53,bed-mat,EMPTY
2026-08-07 20:07:56,bathroom-motion,ON
2026-08-07 20:07:59,front-door,OPEN
2026-08-07 20:08:02,living-temp,21.0
2026-08-07 20:08:05,bathroom-motion,ON
2026-08-07 20:08:08,kitchen-motion,ON
2026-08-07 20:08:12,bathroom-motion,ON
2026-08-07 20:08:15,front-door,OPEN
2026-08-07 20:08:18,front-door,OPEN
2026-08-07 20:08:21,living-motion,ON
2026-08-07 20:08:24,bathroom-motion,ON
2026-08-07 20:08:27,living-motion,ON
2026-08-07 20:08:30,front-door,OPEN
2026-08-07 20:08:33,bedroom-motion,ON
2026-08-07 20:08:36,bedroom-motion,ON
2026-08-07 20:08:39,kitchen-motion,ON
2026-08-07 20:08:42,fridge-door,CLOSE
2026-08-07 20:08:45,living-motion,ON
2026-08-07 20:08:48,living-temp,18.6
2026-08-07 20:08:51,bathroom-motion,ON
2026-08-07 20:08:54,bed-mat,EMPTY
2026-08-07 20:08:57,fridge-door,OPEN
2026-08-07 20:09:00,kitchen-motion,ON
2026-08-07 20:09:03,bed-mat,EMPTY
2026-08-07 20:09:06,bathroom-motion,ON
2026-08-07 20:09:09,bedroom-motion,ON
2026-08-07 20:09:12,bathroom-motion,ON
2026-08-07 20:09:15,living-motion,ON
2026-08-07 20:09:18,living-motion,ON
2026-08-07 20:09:21,living-temp,19.7
2026-08-07 20:09:24,bathroom-motion,ON
2026-08-07 20:09:27,front-door,OPEN
2026-08-07 20:09:30,bed-mat,OCCUPIED
2026-08-07 20:09:33,kitchen-motion,ON
2026-08-07 20:09:36,bed-mat,OCCUPIED
2026-08-07 20:09:39,front-door,CLOSE
2026-08-07 20:09:42,kitchen-motion,ON
2026-08-07 20:09:45,fridge-door,CLOSE
2026-08-07 20:09:48,kitchen-motion,ON
2026-08-07 20:09:51,bed-mat,OCCUPIED
2026-08-07 20:09:54,living-motion,ON
2026-08-07 20:09:57,living-temp,19.7
2026-08-07 20:10:00,living-motion,ON
2026-08-07 20:10:03,front-door,CLOSE
2026-08-07 20:10:06,kitchen-motion,ON
2026-08-07 20:10:09,bedroom-motion,ON
2026-08-07 20:10:12,living-motion,ON
2026-08-07 20:10:15,bed-mat,OCCUPIED
2026-08-07 20:10:18,living-motion,ON
2026-08-07 20:10:21,living-temp,19.1
2026-08-07 20:10:24,front-door,CLOSE
2026-08-07 20:10:27,fridge-door,CLOSE
2026-08-07 20:10:30,bed-mat,OCCUPIED
2026-08-07 20:10:33,front-door,OPEN
2026-08-07 20:10:36,bedroom-motion,ON
2026-08-07 20:10:39,living-motion,ON
2026-08-07 20:10:42,bathroom-motion,ON
2026-08-07 20:10:45,front-door,CLOSE
2026-08-07 20:10:48,kitchen-motion,ON
2026-08-07 20:10:51,kitchen-motion,ON
2026-08-07 20:10:54,living-temp,19.8
2026-08-07 20:10:57,bed-mat,EMPTY
2026-08-07 20:11:00,living-motion,ON
2026-08-07 20:11:03,kitchen-motion,ON
2026-08-07 20:11:06,front-door,OPEN
2026-08-07 20:11:09,kitchen-motion,ON
2026-08-07 20:11:12,front-door,OPEN
2026-08-07 20:11:15,bed-mat,EMPTY
2026-08-07 20:11:18,front-door,CLOSE
2026-08-07 20:11:21,living-temp,18.9
2026-08-07 20:11:24,bedroom-motion,ON
2026-08-07 20:11:27,living-temp,19.3
2026-08-07 20:11:30,living-temp,19.1
2026-08-07 20:11:33,front-door,CLOSE
2026-08-07 20:11:36,kitchen-motion,ON
2026-08-07 20:11:39,front-door,CLOSE
2026-08-07 20:11:42,bathroom-motion,ON
2026-08-07 20:11:45,fridge-door,OPEN
2026-08-07 20:11:48,bathroom-motion,ON
2026-08-07 20:11:51,bed-mat,EMPTY
2026-08-07 20:11:54,living-temp,20.6
2026-08-07 20:11:57,bathroom-motion,ON
2026-08-07 20:12:00,living-motion,ON
2026-08-07 20:12:03,fridge-door,CLOSE
2026-08-07 20:12:06,bed-mat,OCCUPIED
2026-08-07 20:12:09,bed-mat,OCCUPIED
2026-08-07 20:12:12,bedroom-motion,ON
2026-08-07 20:12:15,bathroom-motion,ON
2026-08-07 20:12:18,bed-mat,OCCUPIED
2026-08-07 20:12:21,kitchen-motion,ON
2026-08-07 20:12:24,bed-mat,EMPTY
2026-08-07 20:12:27,fridge-door,OPEN
2026-08-07 20:12:30,living-motion,ON
2026-08-07 20:12:33,kitchen-motion,ON
2026-08-07 20:12:36,bed-mat,EMPTY
2026-08-07 20:12:39,living-temp,21.3
2026-08-07 20:12:42,bed-mat,OCCUPIED
2026-08-07 20:12:45,living-motion,ON
2026-08-07 20:12:48,living-motion,ON
2026-08-07 20:12:51,living-motion,ON
2026-08-07 20:12:54,bathroom-motion,ON
2026-08-07 20:12:57,kitchen-motion,ON
2026-08-07 20:13:00,living-temp,20.7
2026-08-07 20:13:03,bathroom-motion,ON
2026-08-07 20:13:06,front-door,OPEN
2026-08-07 20:13:09,living-motion,ON
2026-08-07 20:13:12,fridge-door,CLOSE
2026-08-07 20:13:15,fridge-door,OPEN
2026-08-07 20:13:18,living-motion,ON
2026-08-07 20:13:21,kitchen-motion,ON
2026-08-07 20:13:24,living-motion,ON
2026-08-07 20:13:27,bathroom-motion,ON
2026-08-07 20:13:30,bedroom-motion,ON
2026-08-07 20:13:33,kitchen-motion,ON
2026-08-07 20:13:36,living-motion,ON
2026-08-07 20:13:39,bedroom-motion,ON
2026-08-07 20:13:42,living-temp,21.3
2026-08-07 20:13:45,bed-mat,OCCUPIED
2026-08-07 20:13:48,fridge-door,OPEN
2026-08-07 20:13:51,bathroom-motion,ON
2026-08-07 20:16:38,bedroom-motion,ON
2026-08-07 20:16:41,kitchen-motion,ON
2026-08-07 20:16:44,kitchen-motion,ON
2026-08-07 20:16:47,living-temp,18.9
2026-08-07 20:16:50,kitchen-motion,ON
2026-08-07 20:16:53,kitchen-motion,ON
2026-08-07 20:16:56,bathroom-motion,ON
2026-08-07 20:16:59,fridge-door,CLOSE
2026-08-07 20:17:02,bathroom-motion,ON
2026-08-07 20:17:16,front-door,OPEN
2026-08-07 20:17:19,living-temp,19.6
2026-08-07 20:17:22,living-motion,ON
2026-08-07 20:33:31,front-door,CLOSE
2026-08-07 20:33:34,bed-mat,OCCUPIED
2026-08-07 20:38:56,fridge-door,OPEN
2026-08-07 20:38:59,bed-mat,OCCUPIED
2026-08-07 20:39:02,living-temp,18.9
2026-08-07 20:39:05,bathroom-motion,ON
2026-08-07 20:39:08,front-door,CLOSE
2026-08-07 20:39:11,living-motion,ON
2026-08-07 20:39:14,bedroom-motion,ON
2026-08-07 20:39:17,front-door,OPEN
2026-08-07 20:39:20,living-motion,ON
2026-08-07 20:39:23,living-temp,19.1
2026-08-07 20:39:37,kitchen-motion,ON
2026-08-07 20:39:40,bathroom-motion,ON
2026-08-07 20:40:09,bedroom-motion,ON
2026-08-07 20:40:12,bathroom-motion,ON
2026-08-07 20:40:15,kitchen-motion,ON
2026-08-07 20:40:18,kitchen-motion,ON
2026-08-07 20:40:21,kitchen-motion,ON
2026-08-07 20:40:24,front-door,CLOSE
2026-08-07 20:40:27,living-temp,21.1
2026-08-07 20:40:30,bedroom-motion,ON
2026-08-07 20:40:33,living-temp,21.1
2026-08-07 20:40:36,fridge-door,OPEN
2026-08-07 20:40:39,bedroom-motion,ON
2026-08-07 20:40:45,living-temp,20.4
2026-08-07 20:40:48,bed-mat,OCCUPIED
2026-08-07 20:40:51,kitchen-motion,ON
2026-08-07 20:42:37,bed-mat,EMPTY
2026-08-07 20:42:40,kitchen-motion,ON
2026-08-07 20:42:43,bedroom-motion,ON
2026-08-07 20:42:46,living-temp,20.6
2026-08-07 20:42:49,front-door,CLOSE
2026-08-07 20:42:52,bed-mat,OCCUPIED
2026-08-07 20:42:55,bedroom-motion,ON
2026-08-07 20:42:58,bed-mat,OCCUPIED
2026-08-07 20:43:01,fridge-door,CLOSE
2026-08-07 20:43:04,bedroom-motion,ON
2026-08-07 20:43:07,bed-mat,EMPTY
2026-08-07 20:43:10,living-motion,ON
2026-08-07 20:43:13,living-motion,ON
2026-08-07 20:43:16,bathroom-motion,ON
2026-08-07 20:43:19,bed-mat,OCCUPIED
2026-08-07 20:43:22,fridge-door,CLOSE
2026-08-07 20:43:27,living-temp,20.8
2026-08-07 20:43:30,living-motion,ON
2026-08-07 20:43:35,kitchen-motion,ON
2026-08-07 20:43:38,fridge-door,OPEN
2026-08-07 20:43:41,bathroom-motion,ON
2026-08-07 20:43:49,bathroom-motion,ON
2026-08-07 20:43:52,living-motion,ON
2026-08-07 20:44:24,living-motion,ON
2026-08-07 20:44:27,living-temp,19.7
2026-08-07 20:44:30,bedroom-motion,ON
2026-08-07 20:44:40,bedroom-motion,ON
2026-08-07 20:44:43,living-motion,ON
2026-08-07 20:44:49,bed-mat,EMPTY
2026-08-07 20:44:52,bathroom-motion,ON
2026-08-07 20:44:55,kitchen-motion,ON
2026-08-07 20:44:58,living-motion,ON
2026-08-07 20:45:01,living-motion,ON
2026-08-07 20:45:07,bedroom-motion,ON
2026-08-07 20:45:10,bedroom-motion,ON
2026-08-07 20:45:13,bed-mat,OCCUPIED
2026-08-07 20:45:16,bathroom-motion,ON
2026-08-07 20:45:20,front-door,CLOSE
2026-08-07 20:45:23,front-door,CLOSE
2026-08-07 20:45:26,fridge-door,CLOSE
2026-08-07 20:45:33,bathroom-motion,ON
2026-08-07 20:45:36,kitchen-motion,ON
2026-08-07 20:45:39,bedroom-motion,ON
2026-08-07 20:46:35,fridge-door,CLOSE
2026-08-07 20:46:38,bedroom-motion,ON
2026-08-07 20:46:41,bed-mat,OCCUPIED
2026-08-07 20:46:44,living-temp,18.9
2026-08-07 20:48:56,bedroom-motion,ON
2026-08-07 20:48:59,front-door,CLOSE
2026-08-07 20:49:02,bed-mat,EMPTY
2026-08-07 20:49:05,living-temp,19.0
2026-08-07 20:50:12,bedroom-motion,ON
2026-08-07 20:50:15,bedroom-motion,ON
2026-08-07 20:50:18,kitchen-motion,ON
2026-08-07 20:50:31,bed-mat,EMPTY
2026-08-07 20:50:34,living-motion,ON
2026-08-07 20:50:37,bedroom-motion,ON
2026-08-07 20:50:42,bed-mat,EMPTY
2026-08-07 20:50:45,living-motion,ON
2026-08-07 20:50:52,kitchen-motion,ON
2026-08-07 20:50:55,bed-mat,EMPTY
2026-08-07 20:51:15,bed-mat,OCCUPIED
2026-08-07 20:51:18,bedroom-motion,ON
2026-08-07 20:51:21,front-door,CLOSE
2026-08-07 20:51:48,bed-mat,OCCUPIED
2026-08-07 20:51:51,front-door,OPEN
2026-08-07 20:52:18,bathroom-motion,ON
2026-08-07 20:52:21,bathroom-motion,ON
2026-08-07 20:52:24,bedroom-motion,ON
2026-08-07 20:52:49,bedroom-motion,ON
2026-08-07 20:52:52,bathroom-motion,ON
2026-08-07 20:52:55,living-temp,19.8
2026-08-07 20:53:01,front-door,OPEN
2026-08-07 20:53:04,living-temp,20.2
2026-08-07 20:53:21,front-door,OPEN
2026-08-07 20:53:24,bedroom-motion,ON
2026-08-07 20:53:30,living-temp,20.6
2026-08-07 20:53:33,bed-mat,EMPTY
2026-08-07 20:53:36,living-motion,ON
2026-08-07 20:53:53,kitchen-motion,ON
2026-08-07 20:53:56,fridge-door,OPEN
2026-08-07 20:54:01,bed-mat,EMPTY
2026-08-07 20:54:04,fridge-door,CLOSE
2026-08-07 20:54:07,bed-mat,OCCUPIED
2026-08-07 20:54:15,front-door,OPEN
2026-08-07 20:54:18,bed-mat,OCCUPIED
2026-08-07 20:54:21,living-temp,19.1
2026-08-07 20:54:24,fridge-door,CLOSE
2026-08-07 20:54:27,kitchen-motion,ON
2026-08-07 20:54:54,bedroom-motion,ON
2026-08-07 20:54:57,bedroom-motion,ON
2026-08-07 20:55:00,living-motion,ON
2026-08-07 20:55:04,bedroom-motion,ON
2026-08-07 20:55:07,living-temp,20.6
2026-08-07 20:55:10,bed-mat,EMPTY
2026-08-07 20:55:13,bed-mat,OCCUPIED
2026-08-07 20:55:16,kitchen-motion,ON
2026-08-07 20:55:19,bathroom-motion,ON
2026-08-07 20:55:22,living-motion,ON
2026-08-07 20:55:26,living-temp,21.0
2026-08-07 20:55:29,fridge-door,OPEN
2026-08-07 20:55:32,bathroom-motion,ON
2026-08-07 20:55:35,bedroom-motion,ON
2026-08-07 20:55:38,bed-mat,OCCUPIED
2026-08-07 20:55:59,bed-mat,EMPTY
2026-08-07 20:56:02,kitchen-motion,ON
2026-08-07 20:56:05,fridge-door,CLOSE
2026-08-07 20:56:08,bathroom-motion,ON
2026-08-07 20:56:11,living-temp,18.7
2026-08-07 20:56:14,bathroom-motion,ON
2026-08-07 20:56:17,fridge-door,CLOSE
2026-08-07 20:56:21,front-door,CLOSE
2026-08-07 20:56:24,bed-mat,EMPTY
2026-08-07 20:56:27,front-door,CLOSE
2026-08-07 20:56:30,bedroom-motion,ON
2026-08-07 20:56:33,fridge-door,OPEN
2026-08-07 20:56:36,bathroom-motion,ON
2026-08-07 20:56:39,living-motion,ON
2026-08-07 20:56:42,living-motion,ON
2026-08-07 20:56:45,bedroom-motion,ON
2026-08-07 20:56:49,fridge-door,OPEN
2026-08-07 20:56:52,bedroom-motion,ON
2026-08-07 20:57:10,bathroom-motion,ON
2026-08-07 20:57:13,bed-mat,EMPTY
2026-08-07 20:57:16,living-temp,19.8
2026-08-07 20:57:22,front-door,OPEN
2026-08-07 20:57:25,living-temp,20.2
2026-08-07 20:57:41,living-motion,ON
2026-08-07 20:57:44,kitchen-motion,ON
2026-08-07 20:57:51,fridge-door,CLOSE
2026-08-07 20:57:54,bed-mat,OCCUPIED
2026-08-07 20:57:57,front-door,OPEN
2026-08-07 20:58:04,fridge-door,OPEN
2026-08-07 20:58:07,front-door,OPEN
2026-08-07 20:58:12,kitchen-motion,ON
2026-08-07 20:58:15,living-motion,ON
2026-08-07 20:58:19,kitchen-motion,ON
2026-08-07 20:58:22,living-motion,ON
2026-08-07 20:58:25,bed-mat,EMPTY
2026-08-07 20:58:28,living-motion,ON
2026-08-07 20:58:31,kitchen-motion,ON
2026-08-07 20:59:11,bedroom-motion,ON
2026-08-07 20:59:14,bathroom-motion,ON
2026-08-07 20:59:17,bathroom-motion,ON
2026-08-07 20:59:20,bed-mat,EMPTY
2026-08-07 20:59:23,bed-mat,OCCUPIED
2026-08-07 20:59:26,bed-mat,OCCUPIED
2026-08-07 20:59:29,kitchen-motion,ON
2026-08-07 20:59:43,fridge-door,CLOSE
2026-08-07 20:59:46,living-temp,21.2
2026-08-07 20:59:49,front-door,CLOSE
2026-08-07 20:59:52,bedroom-motion,ON
2026-08-07 20:59:55,living-temp,18.6
